index,ACC_DATE,COUNTY_DESC,COUNT_post,day_of_year,COUNT_pre,percentage_of_pre_covid,Day_of_Year,Year,percentage_of_pre_covid_smooth
59313,2022-07-23,Prince Georges,58,204,15.08411214953271,384.5105328376704,204,2022,90.63888953027468
59314,2022-07-23,Queen Annes,3,204,15.08411214953271,19.888475836431226,204,2022,90.85049296912881
59315,2022-07-23,Somerset,1,204,15.08411214953271,6.629491945477076,204,2022,89.49176588905053
59316,2022-07-23,St. Marys,4,204,15.08411214953271,26.517967781908304,204,2022,89.92435239275387
59317,2022-07-23,Talbot,4,204,15.08411214953271,26.517967781908304,204,2022,87.87453724014253
59318,2022-07-23,Washington,13,204,15.08411214953271,86.18339529120198,204,2022,87.58789679332753
59319,2022-07-23,Wicomico,2,204,15.08411214953271,13.258983890954152,204,2022,87.80419004517923
59320,2022-07-23,Worcester,11,204,15.08411214953271,72.92441140024782,204,2022,84.36750893450424
59321,2022-07-24,Allegany,2,205,14.90990990990991,13.413897280966767,205,2022,71.72561192875592
59322,2022-07-24,Anne Arundel,17,205,14.90990990990991,114.01812688821752,205,2022,75.3005432805164
59323,2022-07-24,Baltimore,56,205,14.90990990990991,375.5891238670695,205,2022,87.59450786490524
59324,2022-07-24,Baltimore City,36,205,14.90990990990991,241.45015105740183,205,2022,94.74015472209814
59325,2022-07-24,Calvert,2,205,14.90990990990991,13.413897280966767,205,2022,94.9616117536169
59326,2022-07-24,Caroline,1,205,14.90990990990991,6.706948640483383,205,2022,93.15412080767858
59327,2022-07-24,Cecil,5,205,14.90990990990991,33.53474320241692,205,2022,93.3692540697053
59328,2022-07-24,Charles,8,205,14.90990990990991,53.65558912386707,205,2022,93.8037364400868
59329,2022-07-24,Dorchester,2,205,14.90990990990991,13.413897280966767,205,2022,93.36693409005541
59330,2022-07-24,Frederick,9,205,14.90990990990991,60.362537764350456,205,2022,92.50623883916037
59331,2022-07-24,Harford,10,205,14.90990990990991,67.06948640483384,205,2022,83.69273514352636
59332,2022-07-24,Howard,8,205,14.90990990990991,53.65558912386707,205,2022,74.8740676682253
59333,2022-07-24,Kent,1,205,14.90990990990991,6.706948640483383,205,2022,74.87664955805882
59334,2022-07-24,Montgomery,38,205,14.90990990990991,254.86404833836858,205,2022,83.15113477115521
59335,2022-07-24,Prince Georges,39,205,14.90990990990991,261.57099697885195,205,2022,91.2072188092359
59336,2022-07-24,Queen Annes,3,205,14.90990990990991,20.12084592145015,205,2022,91.21496447873655
59337,2022-07-24,Somerset,3,205,14.90990990990991,20.12084592145015,205,2022,89.89681175914174
59338,2022-07-24,St. Marys,7,205,14.90990990990991,46.948640483383684,205,2022,91.24078337707196
59339,2022-07-24,Washington,7,205,14.90990990990991,46.948640483383684,205,2022,90.8168904762083
59340,2022-07-24,Wicomico,4,205,14.90990990990991,26.827794561933533,205,2022,88.6173873870501
59341,2022-07-24,Worcester,8,205,14.90990990990991,53.65558912386707,205,2022,89.5219747651154
